SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,33600 Bardolph Cir,Fremont,CA,94555-2044,850000,3,2.0,Ardenwood,1480,6241,1981,2,Garage,,Sold,,,,,850000,2015-02-20,860000.0,http://www.redfin.com/CA/Fremont/33600-Bardolph-Cir-94555/home/1658821,East Bay Regional Data (EBRD),40683666,Intero Real Estate Services,N,Y,37.572735,-122.058553,false
Past Sale,Single Family Residential,5573 RIDGEWOOD Dr,Fremont,CA,94555-2940,899999,3,2.5,Ardenwood,1807,3578,1989,2,Garage,,Sold,,,,,899999,2015-02-18,975000.0,http://www.redfin.com/CA/Fremont/5573-Ridgewood-Dr-94555/home/1059320,East Bay Regional Data (EBRD),40684399,Top Mission Realty & Invest,N,Y,37.558116,-122.055597,false
Past Sale,Single Family Residential,5050 XAVIER Cmn,Fremont,CA,94555-3814,969000,4,2.5,Ardenwood,1932,5022,1990,2,Garage,,Sold,,,,,969000,2015-02-17,1028000.0,http://www.redfin.com/CA/Fremont/5050-Xavier-Cmn-94555/home/1987856,East Bay Regional Data (EBRD),40684184,Intero Real Estate Services,N,Y,37.564162,-122.051523,false
Past Sale,Single Family Residential,34074 Gannon Ter,Fremont,CA,94555,825000,4,2.5,Ardenwood,1762,3621,1987,2,Garage,,Sold,,,,,825000,2014-06-13,865000.0,http://www.redfin.com/CA/Fremont/34074-Gannon-Ter-94555/home/1150223,East Bay Regional Data (EBRD),40657037,Legacy Real Estate & Assoc.,N,Y,37.562929,-122.06042,false
Past Sale,Single Family Residential,5286 Matthew Ter,Fremont,CA,94555,,3,2.5,94555,1324,,1988,,,,,,,,,,2013-08-28,55909.0,http://www.redfin.com/CA/Fremont/5286-Matthew-Ter-94555/home/656643,,,,N,Y,37.563623,-122.060122,
Past Sale,Single Family Residential,5827 NORTHLAND Ter,Fremont,CA,94555,839000,3,3.0,Ardenwood,1727,4275,1989,2,Garage,,Sold,,,,,839000,2014-10-31,850000.0,http://www.redfin.com/CA/Fremont/5827-Northland-Ter-94555/home/1972772,East Bay Regional Data (EBRD),40674515,"Tuscany Real Estate Services, Inc.",N,Y,37.556359,-122.057091,false
Past Sale,Single Family Residential,5429 QUEBEC Cmn,Fremont,CA,94555,775000,3,2.5,Ardenwood,1641,2791,1991,2,Garage,,Sold,,,,,775000,2014-09-26,785000.0,http://www.redfin.com/CA/Fremont/5429-Quebec-Cmn-94555/home/1817920,East Bay Regional Data (EBRD),40671276,Marinelli Real Estate,N,Y,37.560268,-122.053503,false
Past Sale,Single Family Residential,34181 Finnigan Ter,Fremont,CA,94555,849888,3,2.5,Ardenwood,1686,4400,1990,2,Garage,,Sold,,,,,849888,2014-12-16,820000.0,http://www.redfin.com/CA/Fremont/34181-Finnigan-Ter-94555/home/1603987,East Bay Regional Data (EBRD),40675834,REALTY EXPERTS,N,Y,37.564068,-122.05791,false
Past Sale,Single Family Residential,5406 SUNSTAR Cmn,Fremont,CA,94555,800000,3,2.5,Fremont,1384,3720,1988,2,Garage,,Sold,,,,,800000,2014-12-18,850000.0,http://www.redfin.com/CA/Fremont/5406-Sunstar-Cmn-94555/home/1560943,East Bay Regional Data (EBRD),40679084,BHG Mason-McDuffie RE,N,Y,37.561303,-122.055534,false
Past Sale,Single Family Residential,34526 Milburn Ter Unit Duet,Fremont,CA,94555,649000,3,2.5,Ardenwood,1571,2100,1989,2,Garage,,Sold,,,,,649000,2013-06-12,683000.0,http://www.redfin.com/CA/Fremont/34526-Milburn-Ter-94555/home/1468343,East Bay Regional Data (EBRD),40613236,Elite Realty & Finance,N,Y,37.554277,-122.059219,false
Past Sale,Single Family Residential,4600 BENEDICK Ct,Fremont,CA,94555,765000,3,2.5,Forest Park,1354,5035,1987,2,Garage,,Sold,,,,,765000,2014-06-17,815000.0,http://www.redfin.com/CA/Fremont/4600-Benedick-Ct-94555/home/646028,East Bay Regional Data (EBRD),40654333,Intero Real Estate Services,N,Y,37.569082,-122.046253,false
Past Sale,Single Family Residential,34459 Raindeer Ct,Fremont,CA,94555,,3,2.0,94555,1305,,1972,,,,,,,,,,2012-12-05,168500.0,http://www.redfin.com/CA/Fremont/34459-Raindeer-Ct-94555/home/534333,,,,N,Y,37.572039,-122.041899,
Past Sale,Single Family Residential,34489 WINSLOW Ter,Fremont,CA,94555,810000,3,2.5,Ardenwood,1839,5123,1989,2,Garage,,Sold,,,,,810000,2014-05-05,884000.0,http://www.redfin.com/CA/Fremont/34489-Winslow-Ter-94555/home/1320404,East Bay Regional Data (EBRD),40650228,WDB REALTY AND FINANCE INC.,N,Y,37.55419,-122.061227,false
Past Sale,Single Family Residential,4876 CREEKWOOD Dr,Fremont,CA,94555,700000,3,2.5,Ardenwood,1607,2700,1989,2,Garage,,Sold,,,,,700000,2014-03-21,754888.0,http://www.redfin.com/CA/Fremont/4876-Creekwood-Dr-94555/home/1644860,East Bay Regional Data (EBRD),40646720,Marinelli Real Estate,N,Y,37.566797,-122.048645,false
Past Sale,Single Family Residential,5884 NORTHLAND Ter,Fremont,CA,94555,629950,3,2.5,Hampton Place,1839,4238,1988,2,Garage,,Sold,,,,,629950,2012-08-21,656500.0,http://www.redfin.com/CA/Fremont/5884-Northland-Ter-94555/home/802388,East Bay Regional Data (EBRD),40580405,BHG Mason-McDuffie RE,N,Y,37.555897,-122.057621,false
Past Sale,Single Family Residential,34169 Finnigan Ter,Fremont,CA,94555,835000,4,2.5,Ardenwood,1857,5061,1990,2,Garage,,Sold,,,,,835000,2014-04-18,835000.0,http://www.redfin.com/CA/Fremont/34169-Finnigan-Ter-94555/home/2010133,East Bay Regional Data (EBRD),40647638,RE/Max Accord,N,N,37.564402,-122.057995,false
Past Sale,Single Family Residential,34735 BOWIE Cmn,Fremont,CA,94555,799000,3,2.5,Ardenwood,1354,3600,1988,2,Garage,,Sold,,,,,799000,2014-12-03,811500.0,http://www.redfin.com/CA/Fremont/34735-Bowie-Cmn-94555/home/705559,East Bay Regional Data (EBRD),40677582,BayOne Real Estate Inv Corp,N,Y,37.564614,-122.044656,false
Past Sale,Single Family Residential,4801 Phebe Ave,Fremont,CA,94555,619300,3,2.0,Ardenwood,1380,4500,1986,2,Garage,,Sold,,,,,619300,2013-06-07,702000.0,http://www.redfin.com/CA/Fremont/4801-Phebe-Ave-94555/home/2035272,East Bay Regional Data (EBRD),40612481,Goldmax Realty,N,Y,37.569153,-122.051723,false
Past Sale,Single Family Residential,5457 ALAMO Ter,Fremont,CA,94555,750000,3,2.5,Ardenwood,1481,3144,1988,2,Garage,,Sold,,,,,750000,2014-02-28,789000.0,http://www.redfin.com/CA/Fremont/5457-Alamo-Ter-94555/home/1147641,East Bay Regional Data (EBRD),40643695,Marinelli Real Estate,N,N,37.562741,-122.060376,false
Past Sale,Single Family Residential,4385 Calypso Ter,Fremont,CA,94555,649888,4,2.5,Kensington Park,,3615,1992,2,Garage,,Sold,,,,,649888,2013-06-12,660000.0,http://www.redfin.com/CA/Fremont/4385-Calypso-Ter-94555/home/1972436,East Bay Regional Data (EBRD),40612647,Coldwell Banker,N,Y,37.566123,-122.038563,false
Past Sale,Single Family Residential,34343 MIMOSA Ter,Fremont,CA,94555-1811,874900,4,2.5,Ardenwood,1771,3600,1992,2,Garage,,Sold,,,,,874900,2014-05-27,911000.0,http://www.redfin.com/CA/Fremont/34343-Mimosa-Ter-94555/home/906227,East Bay Regional Data (EBRD),40654972,Raven Real Estate,N,Y,37.558043,-122.059707,false
Past Sale,Single Family Residential,4341 Calypso Ter,Fremont,CA,94555,700000,4,2.5,Kensington Park,1811,4271,1994,2,Garage,,Sold,,,,,700000,2014-09-17,770000.0,http://www.redfin.com/CA/Fremont/4341-Calypso-Ter-94555/home/1467691,East Bay Regional Data (EBRD),40670064,BHG Mason-McDuffie RE,N,Y,37.566661,-122.037142,false
Past Sale,Single Family Residential,4549 DONALBAIN Cir,Fremont,CA,94555,749900,4,2.0,Fremont,1380,6644,1985,2,Garage,,Sold,,,,2014-06-17,775000,2014-08-12,755000.0,http://www.redfin.com/CA/Fremont/4549-Donalbain-Cir-94555/home/1921860,MLSListings Inc. (MLSLI),ML81421266,"CORE Vision Realty, Inc",N,Y,37.571677,-122.04635,false
Past Sale,Single Family Residential,34158 AUDREY Ct,Fremont,CA,94555,569000,4,2.0,Ardenwood,1380,4819,1986,2,Garage,,Sold,,,,,569000,2012-12-06,600000.0,http://www.redfin.com/CA/Fremont/34158-Audrey-Ct-94555/home/1144769,East Bay Regional Data (EBRD),40590383,Legacy Real Estate & Assoc.,N,Y,37.57022,-122.049874,false
Past Sale,Single Family Residential,34384 TAN BARK Dr,Fremont,CA,94555,900000,3,2.5,Ardenwood,1597,3959,1993,2,Garage,,Sold,,,,2014-08-01,928000,2014-09-10,897000.0,http://www.redfin.com/CA/Fremont/34384-Tan-Bark-Dr-94555/home/2028975,East Bay Regional Data (EBRD),40661295,Coldwell Banker,N,Y,37.557123,-122.059867,false
Past Sale,Single Family Residential,4880 CREEKWOOD Dr,Fremont,CA,94555,699999,3,2.5,Ardenwood,1607,2700,1989,2,Garage,,Sold,,,,,699999,2014-05-23,792000.0,http://www.redfin.com/CA/Fremont/4880-Creekwood-Dr-94555/home/1468183,East Bay Regional Data (EBRD),40653836,Top Mission Realty & Invest,N,Y,37.566779,-122.048745,false
Past Sale,Single Family Residential,4222 DEEP CREEK Rd,Fremont,CA,94555,699800,4,2.0,Ardenwood,1693,6578,1979,2,Garage,,Sold,,,,,699800,2013-12-13,738000.0,http://www.redfin.com/CA/Fremont/4222-Deep-Creek-Rd-94555/home/1644712,East Bay Regional Data (EBRD),40637198,BayOne Real Estate Inv Corp,N,Y,37.577216,-122.051973,false
Past Sale,Single Family Residential,34643 Gladstone Pl,Fremont,CA,94555-2420,699888,4,2.0,Northgate,1494,6960,1971,2,Garage,,Sold,,,,,699888,2014-12-03,831000.0,http://www.redfin.com/CA/Fremont/34643-Gladstone-Pl-94555/home/1984938,East Bay Regional Data (EBRD),40678426,Coldwell Banker,N,Y,37.577729,-122.031459,false
Past Sale,Single Family Residential,34334 Eucalyptus Ter,Fremont,CA,94555,,3,2.5,94555,1615,,1992,,,,,,,,,,2012-10-26,620000.0,http://www.redfin.com/CA/Fremont/34334-Eucalyptus-Ter-94555/home/1428879,,,,N,Y,37.559407,-122.060125,
Past Sale,Single Family Residential,34373 Eucalyptus Ter,Fremont,CA,94555,,4,3.0,94555,1929,,1993,,,,,,,,,,2012-11-15,729000.0,http://www.redfin.com/CA/Fremont/34373-Eucalyptus-Ter-94555/home/1155489,,,,N,Y,37.557464,-122.059913,
Past Sale,Single Family Residential,34361 Eucalyptus Ter,Fremont,CA,94555,779950,4,3.0,Ardenwood,1929,3600,1993,2,Garage,,Sold,,,,,779950,2012-12-11,820000.0,http://www.redfin.com/CA/Fremont/34361-Eucalyptus-Ter-94555/home/1476687,East Bay Regional Data (EBRD),40590969,Intero Real Estate Services,N,Y,37.558082,-122.060601,false
Past Sale,Single Family Residential,5447 Dekker Ter,Fremont,CA,94555,545000,3,2.5,Fremont,1324,3060,1988,2,Garage,,Sold,,,,,545000,2012-11-30,572000.0,http://www.redfin.com/CA/Fremont/5447-Dekker-Ter-94555/home/1149550,East Bay Regional Data (EBRD),40593135,Coldwell Banker The Professional Group,N,Y,37.562302,-122.059565,false
Past Sale,Single Family Residential,34109 GANNON Ter,Fremont,CA,94555,789888,3,2.5,Ardenwood,1481,3420,1988,2,Garage,,Sold,,,,,789888,2014-04-16,816000.0,http://www.redfin.com/CA/Fremont/34109-Gannon-Ter-94555/home/1869543,East Bay Regional Data (EBRD),40648355,Intero Real Estate Services,N,N,37.561958,-122.061107,false
Past Sale,Single Family Residential,6140 NORTHLAND Ter,Fremont,CA,94555,835000,3,2.5,Ardenwood,1611,3500,1987,2,Garage,,Sold,,,,,787000,2014-06-10,855000.0,http://www.redfin.com/CA/Fremont/6140-Northland-Ter-94555/home/1151639,East Bay Regional Data (EBRD),40654734,BayOne Real Estate Inv Corp,N,Y,37.554647,-122.060013,false
Past Sale,Single Family Residential,34335 MIMOSA Ter,Fremont,CA,94555,958000,4,3.0,Ardenwood,1929,3600,1992,2,Garage,,Sold,,,,,958000,2014-08-15,950000.0,http://www.redfin.com/CA/Fremont/34335-Mimosa-Ter-94555/home/977277,East Bay Regional Data (EBRD),40659517,BayOne Real Estate Inv Corp,N,Y,37.558147,-122.059824,false
Past Sale,Single Family Residential,4852 Creekwood Dr,Fremont,CA,94555,,3,2.5,94555,1607,,1989,,,,,,,,,,2012-10-26,550000.0,http://www.redfin.com/CA/Fremont/4852-Creekwood-Dr-94555/home/1143673,,,,N,Y,37.566902,-122.048018,
Past Sale,Single Family Residential,4332 JESSICA Cir,Fremont,CA,94555,624888,4,2.5,Ardenwood,1717,4050,1980,2,Garage,,Sold,,,,,624888,2012-07-23,655000.0,http://www.redfin.com/CA/Fremont/4332-Jessica-Cir-94555/home/1691827,East Bay Regional Data (EBRD),40576229,Excel Realty,N,Y,37.575383,-122.048818,false
Past Sale,Single Family Residential,4840 CREEKWOOD Dr,Fremont,CA,94555,739000,4,2.5,Forest Park,1863,2700,1989,2,Garage,,Sold,,,,,739000,2013-11-01,735000.0,http://www.redfin.com/CA/Fremont/4840-Creekwood-Dr-94555/home/1281427,East Bay Regional Data (EBRD),40630194,Legacy Real Estate & Assoc.,N,Y,37.566953,-122.047713,false
Past Sale,Single Family Residential,4102 Polonius Cir,Fremont,CA,94555,649000,3,2.0,Ardenwood,1380,4500,1981,2,Garage,,Sold,,,,,649000,2013-12-18,635000.0,http://www.redfin.com/CA/Fremont/4102-Polonius-Cir-94555/home/1135800,East Bay Regional Data (EBRD),40632789,Sereno Group,N,Y,37.577219,-122.04967,false
Past Sale,Single Family Residential,34348 SIWARD Dr,Fremont,CA,94555,750000,3,2.5,Fremont,1451,3968,1986,2,Garage,,Sold,,,,,750000,2014-02-19,765000.0,http://www.redfin.com/CA/Fremont/34348-Siward-Dr-94555/home/1144402,MLSListings Inc. (MLSLI),ML81404454,Bay One Real Estate Investment Corporation,N,Y,37.568161,-122.047071,false
Past Sale,Single Family Residential,5024 CRANDALLWOOD Dr,Fremont,CA,94555,778800,3,2.5,Fremont,1593,2700,1990,2,Garage,,Sold,,,,,778800,2014-05-01,815000.0,http://www.redfin.com/CA/Fremont/5024-Crandallwood-Dr-94555/home/656538,MLSListings Inc. (MLSLI),ML81413547,Century 21 M&M and Associates,N,Y,37.563807,-122.048416,false
Past Sale,Single Family Residential,34281 XANADU Ter,Fremont,CA,94555,700000,4,2.5,Ardenwood,1950,3412,1989,2,Garage,,Sold,,,,,700000,2012-03-24,705000.0,http://www.redfin.com/CA/Fremont/34281-Xanadu-Ter-94555/home/2012489,East Bay Regional Data (EBRD),40561967,Marinelli Real Estate,N,Y,37.562656,-122.054656,false
Past Sale,Single Family Residential,4155 HORATIO Way,Fremont,CA,94555,675000,4,2.0,Ardenwood,1532,5500,1987,2,Garage,,Sold,,,,,675000,2013-07-30,720000.0,http://www.redfin.com/CA/Fremont/4155-Horatio-Way-94555/home/1658799,East Bay Regional Data (EBRD),40620745,BayOne Real Estate Inv Corp,N,Y,37.577838,-122.051144,false
Past Sale,Single Family Residential,5069 XAVIER Cmn,Fremont,CA,94555,828000,4,2.5,Ardenwood,1932,3150,1990,2,Garage,,Sold,,,,,828000,2013-11-12,838000.0,http://www.redfin.com/CA/Fremont/5069-Xavier-Cmn-94555/home/2005837,East Bay Regional Data (EBRD),40631211,BayOne Real Estate Inv Corp,N,Y,37.564337,-122.052021,false
Past Sale,Single Family Residential,34279 PLATINUM Ter,Fremont,CA,94555,794949,4,2.5,Fremont,1950,3938,1990,2,Garage,,Sold,,,,2013-10-05,819949,2013-12-03,801000.0,http://www.redfin.com/CA/Fremont/34279-Platinum-Ter-94555/home/1151057,East Bay Regional Data (EBRD),40632147,Classic Realty & Mortgage,N,Y,37.563718,-122.053577,false
Past Sale,Single Family Residential,5053 XAVIER Cmn,Fremont,CA,94555,839999,4,2.5,Ardenwood,1932,4216,1990,2,Garage,,Sold,,,,,839999,2014-05-09,910000.0,http://www.redfin.com/CA/Fremont/5053-Xavier-Cmn-94555/home/1772577,East Bay Regional Data (EBRD),40651351,Coldwell Banker,N,Y,37.564441,-122.051791,false
Past Sale,Single Family Residential,34754 Siward Dr,Fremont,CA,94555,,3,2.5,94555,1522,,1988,,,,,,,,,,2012-05-22,470000.0,http://www.redfin.com/CA/Fremont/34754-Siward-Dr-94555/home/1997779,,,,N,Y,37.564055,-122.044643,
Past Sale,Single Family Residential,4835 MENDOCINO Ter,Fremont,CA,94555,650000,4,2.5,Ardenwood,1647,3620,1987,2,Garage,,Sold,,,,,650000,2012-03-01,629000.0,http://www.redfin.com/CA/Fremont/4835-Mendocino-Ter-94555/home/1879433,East Bay Regional Data (EBRD),40557130,Marinelli Real Estate,N,Y,37.564914,-122.044889,false
Past Sale,Single Family Residential,34691 TEAL Cmn,Fremont,CA,94555,615800,4,2.5,Ardenwood,1695,3223,1987,2,Garage,,Sold,,,,,615800,2012-03-16,638175.0,http://www.redfin.com/CA/Fremont/34691-Teal-Cmn-94555/home/1573593,East Bay Regional Data (EBRD),40559707,BayOne Real Estate Inv Corp,N,Y,37.565956,-122.045584,false
Past Sale,Single Family Residential,34541 EGERTON Pl,Fremont,CA,94555,499950,3,2.0,Alameda,1372,6118,1972,2,Garage,,Sold,,,,,499950,2012-04-30,505000.0,http://www.redfin.com/CA/Fremont/34541-Egerton-Pl-94555/home/1127837,East Bay Regional Data (EBRD),40563640,Homes 2 Buy.Com,N,Y,37.569545,-122.041418,false
Past Sale,Single Family Residential,4373 Santee Rd,Fremont,CA,94555,,3,2.0,94555,1305,,1973,,,,,,,,,,2013-06-17,600000.0,http://www.redfin.com/CA/Fremont/4373-Santee-Rd-94555/home/1394351,,,,N,Y,37.568446,-122.03927,
Past Sale,Single Family Residential,4873 RIDGEWOOD Dr,Fremont,CA,94555,699000,4,2.5,Fremont,1654,3075,1988,2,Garage,,Sold,,,,,699000,2013-02-13,727000.0,http://www.redfin.com/CA/Fremont/4873-Ridgewood-Dr-94555/home/1772329,MLSListings Inc. (MLSLI),ML81303638,Bay One Real Estate Investment Corporation,N,Y,37.562981,-122.043694,false
Past Sale,Townhouse,4783 Mendocino Ter,Fremont,CA,94555,,4,2.5,94555,1853,,1987,,,,,,,,,,2013-04-23,723000.0,http://www.redfin.com/CA/Fremont/4783-Mendocino-Ter-94555/home/1757756,,,,N,Y,37.565433,-122.043661,
Past Sale,Single Family Residential,4511 Leonato Way,Fremont,CA,94555,,3,2.5,94555,1522,,1987,,,,,,,,,,2013-10-16,630000.0,http://www.redfin.com/CA/Fremont/4511-Leonato-Way-94555/home/2035275,,,,N,Y,37.569655,-122.045842,
Past Sale,Single Family Residential,34475 BLACKSTONE Way,Fremont,CA,94555,658000,3,2.0,Northgate,1372,5800,1972,2,Garage,,Sold,,,,,599000,2013-05-17,650000.0,http://www.redfin.com/CA/Fremont/34475-Blackstone-Way-94555/home/1901228,East Bay Regional Data (EBRD),40609485,Coldwell Banker,N,Y,37.57249,-122.041219,false
Past Sale,Single Family Residential,34487 BLACKSTONE Way,Fremont,CA,94555,768000,4,3.0,Northgate,1825,5954,1972,2,Garage,,Sold,,,,,728000,2013-06-17,768200.0,http://www.redfin.com/CA/Fremont/34487-Blackstone-Way-94555/home/1128277,East Bay Regional Data (EBRD),40612956,Coldwell Banker,N,Y,37.572407,-122.041046,false
Past Sale,Single Family Residential,4810 GARNET Cmn,Fremont,CA,94555,699000,3,2.5,Ardenwood,1607,2850,1988,2,Garage,,Sold,,,,,699000,2013-07-24,715000.0,http://www.redfin.com/CA/Fremont/4810-Garnet-Cmn-94555/home/1355193,East Bay Regional Data (EBRD),40613003,Intero Real Estate Services,N,Y,37.564318,-122.04268,false
Past Sale,Single Family Residential,34587 SALINAS Pl,Fremont,CA,94555,599000,4,2.0,Fremont,1402,7422,1972,2,Garage,,Sold,,,,2013-08-10,620000,2013-10-18,590000.0,http://www.redfin.com/CA/Fremont/34587-Salinas-Pl-94555/home/1444810,MLSListings Inc. (MLSLI),ML81318199,Goodview Financial & Real Estate,N,Y,37.56882,-122.041662,false
Past Sale,Single Family Residential,4597 ROUSILLON Pl,Fremont,CA,94555,669000,3,2.5,Fremont,1368,5547,1986,2,Garage,,Sold,,,,,669000,2013-07-22,705000.0,http://www.redfin.com/CA/Fremont/4597-Rousillon-Pl-94555/home/976880,MLSListings Inc. (MLSLI),ML81324987,Referral Realty-BV,N,Y,37.568083,-122.044402,false
Past Sale,Single Family Residential,34626 MOBILE Ct,Fremont,CA,94555,679000,3,2.0,North Gate,1714,5881,1972,2,Garage,,Sold,,,,,679000,2013-10-02,670000.0,http://www.redfin.com/CA/Fremont/34626-Mobile-Ct-94555/home/1125572,East Bay Regional Data (EBRD),40625948,Century 21 M & M & Assoc.,N,Y,37.568874,-122.040603,false
Past Sale,Single Family Residential,34544 SALINAS Pl,Fremont,CA,94555,639000,3,2.0,Fremont,1372,5833,1972,2,Garage,,Sold,,,,,639000,2013-09-18,645000.0,http://www.redfin.com/CA/Fremont/34544-Salinas-Pl-94555/home/1599163,MLSListings Inc. (MLSLI),ML81332502,Intero Real Estate Services,N,Y,37.56948,-122.041847,false
Past Sale,Single Family Residential,4830 CANVASBACK Cmn,Fremont,CA,94555,735000,4,2.5,Ardenwood,1647,3280,1987,2,Garage,,Sold,,,,2014-01-10,738000,2014-01-10,735000.0,http://www.redfin.com/CA/Fremont/4830-Canvasback-Cmn-94555/home/1337430,East Bay Regional Data (EBRD),40636469,Lynbrook Investment,N,Y,37.565117,-122.04509,false
Past Sale,Single Family Residential,4351 DARWIN Dr,Fremont,CA,94555,639000,4,2.0,Fremont Area,1476,7308,1972,2,Garage,,Sold,,,,,639000,2014-02-20,676000.0,http://www.redfin.com/CA/Fremont/4351-Darwin-Dr-94555/home/1125517,East Bay Regional Data (EBRD),40641983,"Nihow Real Estate, Inc.",Y,Y,37.570057,-122.042553,false
Past Sale,Single Family Residential,4397 CALYPSO Ter,Fremont,CA,94555,715000,4,2.5,Fremont,1826,3648,1992,2,Garage,,Sold,,,,,715000,2014-05-19,700000.0,http://www.redfin.com/CA/Fremont/4397-Calypso-Ter-94555/home/1901198,East Bay Regional Data (EBRD),40653047,Realty World RFP Realty,N,Y,37.566174,-122.038975,false
Past Sale,Single Family Residential,4326 PECOS Ave,Fremont,CA,94555,698000,4,2.0,North Gate,1476,5800,1972,2,Garage,,Sold,,,,2014-05-09,628000,2014-07-02,675000.0,http://www.redfin.com/CA/Fremont/4326-Pecos-Ave-94555/home/1788106,East Bay Regional Data (EBRD),40653856,Coldwell Banker,N,Y,37.569131,-122.03914,false
Past Sale,Single Family Residential,34125 BLUE JAY Ter,Fremont,CA,94555,829000,3,2.5,Fremont,1760,3340,1998,2,Garage,,Sold,,,,,829000,2014-06-06,842000.0,http://www.redfin.com/CA/Fremont/34125-Blue-Jay-Ter-94555/home/1772562,MLSListings Inc. (MLSLI),ML81417450,Better Homes & Gardens Real EstateVentura Barnett,N,Y,37.576737,-122.041841,false
Past Sale,Single Family Residential,4608 Rousillon Ave,Fremont,CA,94555,,4,2.5,94555,1647,,1986,,,,,,,,,,2014-06-25,875000.0,http://www.redfin.com/CA/Fremont/4608-Rousillon-Ave-94555/home/2005761,,,,N,Y,37.568501,-122.045291,
Past Sale,Single Family Residential,34107 HUMMINGBIRD Ter,Fremont,CA,94555,858888,4,2.5,North Gate,1898,3612,1998,2,Garage,,Sold,,,,,838000,2014-10-01,845000.0,http://www.redfin.com/CA/Fremont/34107-Hummingbird-Ter-94555/home/1355308,East Bay Regional Data (EBRD),40661580,BayOne Real Estate Inv Corp,N,Y,37.577166,-122.041737,false
Past Sale,Single Family Residential,4773 CANVASBACK Cmn,Fremont,CA,94555,728000,3,3.0,Fremont,1477,2826,1988,2,Garage,,Sold,,,,,728000,2014-08-07,770000.0,http://www.redfin.com/CA/Fremont/4773-Canvasback-Cmn-94555/home/802299,MLSListings Inc. (MLSLI),ML81427523,Bay One Real Estate Investment Corporation,N,Y,37.566011,-122.043896,false
Past Sale,Single Family Residential,34452 COLVILLE Pl,Fremont,CA,94555,675000,3,2.0,Northgate,1298,7458,1977,2,Garage,,Sold,,,,2014-09-22,690000,2014-10-31,675000.0,http://www.redfin.com/CA/Fremont/34452-Colville-Pl-94555/home/1301714,East Bay Regional Data (EBRD),40670178,BayOne Real Estate Inv Corp,N,Y,37.571448,-122.043494,false
Past Sale,Single Family Residential,4774 CANVASBACK Cmn,Fremont,CA,94555,799000,3,2.5,Ardenwood,1607,2810,1988,2,Garage,,Sold,,,,,799000,2014-10-31,780000.0,http://www.redfin.com/CA/Fremont/4774-Canvasback-Cmn-94555/home/1247352,East Bay Regional Data (EBRD),40671084,BayOne Real Estate Inv Corp,N,Y,37.565688,-122.043741,false
